Title,Id,Trailer Link,Director,Cast,genre_ids,Genre,Budget,Revenue,Overview,Homepage,Year,Runtime,Popularity,Adult,Release_Date,Original_Title,Original_Language,Tagline,Vote_Average,Vote_Count
Shivudu Shivudu Shivudu,279335,,A. Kodandarami Reddy,"['Chiranjeevi', 'Radhika Sarathkumar', 'Rao Gopal Rao', 'Kongara Jaggayya', 'Gollapudi Maruti Rao']",,Drama,0,0,"Sivudu Sivudu Sivudu is action drama based movie in which, Chiranjeevi is a downtrodden villager named Sivudu who just wants to live along in his small world with his lady love (radhika) but falls as prey to the oppressors who are wealthy and powerful who beat him almost to death and kill his lover.He is rescued by a Guru (Jaggaiah) who trains him like a soldier and names him Shivudu to fight the Diwan ( RaoGopalrao) under the Jamindar (Gollapudi) and his tyrannic daughter (Radhika in dual role) who thinks she has Blue Blood.Sivudu’s aim is to rescue the villagers from a secret place where they all are help captive and also get rid of Diwan and restore peace.Radhika later learns that she is the daughter of a servant but not of Jamindar and falls for Sivudu.The rest of story is about how all ends well.",,1983,0,0.6,False,1983-01-08,శివుడు శివుడు శివుడు,te,,0.0,0
Navvuthu Bathakalira,308053,,,[],,,0,0,2001 Tamil drama,,,0,0.6,False,,Navvuthu Bathakalira,en,,0.0,0
Soori,281822,,Shelvan,"['Vignesh', 'R. Parthiban', 'Uma Shankari', 'Vijayalakshmi', 'Chinni Jayanth', 'Senthil', 'Manobala', 'Vasu Vikram']",,,0,0,"Soori is a 2003 Tamil film directed by Shelvan. The film stars Director - Shelvan, Producer - P. Vijayakumar, Writer — Shelvan and Music - Deva in lead roles.",,2003,0,1.202,False,2003-12-18,Soori,en,,0.0,0
Priyamyna Neeku...,82604,,Balashekaran,"['Tarun', 'Sneha', 'Sivaji Sontineni', 'Preetha Vijayakumar', 'Venu Madhav', 'Tanikella Bharani']",,Romance,0,0,"Sandhya, who loves Ganesh, pours her thoughts about him in a diary. Ganesh finds the diary and falls in love with her but later discovers that she is already engaged to someone else.",,2001,150,0.6,False,2001-02-11,Priyamyna Neeku...,te,,6.5,2
Ammo Bomma,935310,,Narasimha Rao Relangi,"['Rajendra Prasad', 'Suman Talwar', 'Brahmanandam', 'Tanikella Bharani']",,"Comedy, Horror, Thriller",0,0,"Ram Babu, a mimicry artist, likes to collect different kinds of dolls. But he gets shocked when his new doll is possessed by a ghost.",,2001,141,0.6,False,2001-05-04,Ammo Bomma,te,,0.0,0
Murari,85813,,Pasupuleti Krishna Vamsi,"['Mahesh Babu', 'Sonali Bendre', 'Lakshmi', 'Sukumari', 'Kaikala Satyanarayana', 'Ravi Babu', 'Shivaji Raja', 'Prakash Raj']",,"Drama, Romance",0,0,"Circa 1800's a Jamindar (Prakash Raj) insults Durga Devi by stealing her idol in the temple in a state of intoxication.An enraged Devi kills him and puts a curse on his heirs that she is going to take one family member each every 48 years. And one male heir dies accidentally at the end of every 48 years. And the present year denotes end of another 48 years and now it's the turn of Murari (Mahesh Babu). In another village, there lives Vasundhara (Sonali Bendre). She too lives with a big combined family.Both the families of Murari and Vasundhara are releated by blood, but separated due to the family feuds.They both fall in love and these both families makes the formal arrangement of marriage. But once his grandmother, who returns from her Teerdha Yatra, upon being informed by the family poojari that Murari is the one who would be subjected to death by Devi this year, refuses for the marriage.",,2001,179,1.81,False,2001-02-17,మురారి,te,,6.1,11
Budget Padmanabham,993856,,S.V. Krishna Reddy,"['Jagapati Babu', 'Ramya Krishnan', 'Ravi Teja', 'L. B. Sriram', 'Tanikella Bharani', 'M. S. Narayana', 'Ahuti Prasad', 'Rallapalli Narasimha']",,Comedy,0,0,"Padmanabham, a miser, spends his money carefully. He is put into a dilemma when unwelcome guests knock at his door and his wife gives birth to triplets.",,2001,151,0.6,False,2001-03-09,Budget Padmanabham,te,,7.0,1
Eduruleni Manishi,675970,,K. Bapaiah,"['N.T. Rama Rao', 'Vanisri', 'Kongara Jaggayya', 'Kaikala Satyanarayana', 'Kanta Rao', 'Prabhakar Reddy', 'Raja Babu', 'Allu Ramalingaiah', 'Hemalatha', 'Nirmalamma']",,"Action, Drama",0,0,,,1975,141,1.126,False,1975-12-12,ఎదురులేని మనిషి,te,,0.0,0
Aghora,946123,,,[],,,0,0,Death is inevitable and no one ever knows how or when it will happen. Here are four people who are caught up in fate and are looking for. Will they cheat death?,,2022,110,0.84,False,2022-03-04,Aghora,en,,0.0,0
Preminchukundam Raa,82600,,Jayant Paranji,"['Venkatesh', 'Anjala Zaveri', 'Chandramohan', 'Sudha', 'Jayaprakash Reddy']",,Romance,0,0,"The film starts off with the killing of two lovers by Veerabadrayya who is a Rayalaseema factionist and is against love marriages. Giridhar goes to Kurnool, to his sister’s house where he falls in love with their young and beautiful neighbor Kaveri. She too falls in love with Giri. Kaveris father, none other than Veerabadrayya himself comes to know about their affair and as expected resents, so Giri escape with Kaveri. Veerabadrayya sends his goons in their chase. Finally what happens forms the rest of the story?",,1997,150,0.677,False,1997-05-01,ప్రేమించుకుందాం రా,te,,6.5,2
Akka Bavekkada,307990,,,[],,,0,0,Film starring Brahmanandam and Raasi,,2001,0,0.6,False,2001-04-12,Akka Bavekkada,en,,0.0,0
Kushi,69654,https://www.youtube.com/watch?v=IyFx-rAqHnk,S. J. Suryah,"['Vijay', 'Jyothika', 'Mumtaj', 'Nagendra Prasad', 'Vivek', 'Nizhalgal Ravi', 'Vijayakumar', 'Beena Banerjee', 'Janaki Sabesh', 'Rajan P Dev', 'Besant Ravi', 'Shilpa Shetty Kundra', 'S. J. Suryah', 'Shaam', 'Ravi Mariya', 'Manish Borundia', 'Bhalajie']",,"Drama, Romance",0,0,"College friends Jenny and Shiva part ways due to a misunderstanding. Although they are in love and realize they cannot live without each other, their egos prevent them from uniting.",,2000,178,2.562,False,2000-05-19,குஷி,ta,,6.935,23
Love,292431,https://www.youtube.com/watch?v=mR4JLD84RBo,Gaspar Noé,"['Karl Glusman', 'Aomi Muyock', 'Klara Kristin', 'Ugo Fox', 'Juan Saavedra', 'Gaspar Noé', 'Isabelle Nicou', 'Benoît Debie', 'Vincent Maraval', 'Déborah Révy', 'Xamira Zuloaga', 'Stella Rocha', 'Omaima S.', 'Nikita Bellucci', 'Angell Summers', 'Ian Scott', 'Anna Polina', 'Kelly Pix']",,"Drama, Romance",3000000,249083,"Murphy is an American living in Paris who enters a highly sexually and emotionally charged relationship with the unstable Electra. Unaware of the seismic effect it will have on their relationship, they invite their pretty neighbor into their bed.",,2015,134,24.264,False,2015-07-06,Love,fr,,6.455,2127
Ammayi Kosam,531420,,Muppalaneni Shiva,"['Ravi Teja', 'Vineeth Radhakrishnan', 'Ali Basha', 'Siva Reddy', 'Meena', 'Prakash Raj', 'Sai Kumar', 'Narra Venkateswara Rao', 'M. S. Narayana', 'L. B. Sriram', 'Mahendran']",,"Drama, Family",0,0,"Ravi, Venkat, Balu and Venu, four unemployed graduates, waste their time in doing unconstructive things. However, their lives change when they meet Anjali, a photographer.",,2001,140,2.079,False,2001-05-18,అమ్మాయి కోసం,te,,0.0,0
Premato Raa,279466,,Uday Shankar,"['Venkatesh', 'Simran', 'Flora Saini', 'Prema', 'Kota Srinivasa Rao', 'Suresh']",,Romance,0,0,"Premato Raa is romantic based movie in which, Chandu (Venky) and Vijay (Suresh) are brothers. They belong to a wealthy family where the elder brother Vijay is responsible and take care of the business. The younger one Chandu is a spoilt brat and a womanizer.Vijay is in love with Sandhya (Prema). Chandu happens to visit Ooty and gets bowled by a damsel Geeta (Simran). But he comes to know that Geeta is a tough nut to crack. So he plays different tricks to attract her. One fine day he expresses his love to her and duly deflowers her. Right the next day he takes train to Hyderabad without informing Geeta and attends the marriage of his brother Vijay and Sandhya. At the time of marriage Sandhya enters the scene with Geeta claiming that Geeta is the younger sister of her and Geeta was used by Chandu to satisfy his lust. Sandhya breaks the marriage with Vijay. rest of the story is about how Chandu change his behaviour and makes his brother Vijay",,2001,154,0.727,False,2001-05-09,Premato Raa,te,,4.0,1
Ekkadiki Pothavu Chinnavada,426614,https://www.youtube.com/watch?v=3YW4mRiVMrQ,Vi Anand,"['Nikhil Siddhartha', 'Hebah Patel', 'Nandita Swetha', 'Avika Gor', 'Satya', 'Vennela Kishore', 'Tanikella Bharani', 'Praveen', 'Viva Harsha', 'Annapoorna', 'Jeeva', 'Chitram Basha', 'Thagubothu Ramesh', 'Prudhviraj', 'Shakalaka Shankar', 'Chammak Chandra', 'Satya Krishnan', 'Fish Venkat', 'Raja Ravindra', 'Nellore Sudharshan', 'Ravi Joshi']",,"Romance, Thriller",0,0,A visual effects artist gets possessed by an evil spirit and tries to get rid of it until he meets another innocent soul possessed by spirits.,,2016,140,3.026,False,2016-11-18,ఎక్కడికి పోతావు చిన్నవాడా,te,,5.7,12
Family Circus,552721,,Teja,"['Jagapati Babu', 'Roja Selvamani']",,,0,0,The story revolves around Subramanyam and his family and how he tries to avert the problems which arise when he buys a new house in the city.,,2001,127,0.88,False,2001-06-01,Family Circus,te,,7.0,1
Rettai Jadai Vayasu,279885,,C. Sivakumar,"['Ajith Kumar', 'Raasi', 'Goundamani', 'Senthil', 'Latha Sethupathi', 'Apoorva', 'Ponvannan', 'Ajay Rathnam', 'Vijay Krishnaraj', 'Karvannan', 'Anu Mohan', 'K. K. Soundar', 'Neelu Nasreen', 'Sheela Kaur']",,"Comedy, Romance",0,0,"While visiting his sister, a man falls in love with a local girl. Problems arise when another suitor enters the picture. The matter worsens further when the girl's mother objects to their alliance.",,1997,134,0.689,False,1997-12-12,ரெட்டை ஜடை வயசு,ta,,5.0,1
Bava Nachadu,40908,,K. S. Ravikumar,"['Nagarjuna Akkineni', 'Simran', 'Reema Sen']",,"Romance, Drama",0,0,"Ajay (Akkineni Nagarjuna) is an adman (director and actor) who has a definite idea about how his future wife should be like. He gets married to a village belle Kamakshi (Simran Bagga), handpicked by his mom from her native town Kovvuru. After marriage, Kamakshi meets with a hairline fracture. The entire family of Kamakshi lands up at Ajay's house to take care of Kamakshi. She has a beautiful and greedy sister called Lahari (Reema Sen).",,2001,146,0.6,False,2001-06-07,Bava Nachadu,te,,0.0,0
Bhalevadivi Basu,280332,,P.A. Arun Prasad,"['Nandamuri Balakrishna', 'Shilpa Shetty Kundra', 'Anjala Zaveri', 'Prakash Raj']",,Romance,0,0,"Bale Vadivi Basu is a 2001 Telugu film directed by Arun Prasad P A. The film stars Balakrishna, Shilpa Shetty, Anjala Zaveri and Prakash Raj in lead roles.",,2001,0,1.4,False,2001-06-15,భలేవాడివి బసు,te,,0.0,0
Sampangi,303304,,,[],,,0,0,Bollywood 2001,,2001,0,0.6,False,2001-01-01,Sampangi,en,,0.0,0
Jackpot,196859,,Michael Polish,"['Jon Gries', 'Garrett Morris', 'Daryl Hannah', 'Adam Baldwin', 'Anthony Edwards', 'Mark Polish', 'Crystal Bernard', 'Peggy Lipton', 'Patrick Bauchau']",,"Drama, Music, Comedy",400000,43719,"Sunny Holiday, a middle-aged country singer with dreams of stardom, walks out on his wife and child and hits the road with his manager in a desperate search for fame and fortune... and to get far away from the past he's left behind.",,2001,97,1.904,False,2001-07-27,Jackpot,en,If you're going through Hell... keep going!,6.6,5
Tholi Valapu,435047,https://www.youtube.com/watch?v=UWNmW-fXcKk,Muthyala Subbaiah,"['Sneha', 'Chandramohan', 'L. B. Sriram', 'M. S. Narayana', 'Gopichand']",,"Drama, Action, Comedy",0,0,"A man leaves his bike at a stranger's house after its tire gets punctured. He comes back to collect it the next day, but the stranger's family denies having any knowledge of it; soon after, the theft of his bike turns into an allegation of rape.",,2001,144,1.35,False,2001-12-21,Tholi Valapu,te,,0.0,0
Wife's Mom 2,770903,,Kim Bit-na,"['Shin Yeon-woo', 'Lee Chae-dam']",,"Drama, Romance",0,0,"On his way to work, Sang-hyun accidentally meets his childhood friend Hyun-joo. They meet again soon, fall in love, and a few days later go to say hello to Hyun-joo's house. Hyun-joo's mother Hye-jin, whom Sang-hyun met there, was very young and beautiful. Sanghyun gradually falls into Hyejin's strong charm...",,2019,68,45.519,False,2019-01-14,아내의 엄마 2,ko,,5.0,5
Nuvvu Leka Nenu Lenu,82253,,,[],,"Comedy, Drama",0,0,"Nuvvu leka Nenu Lenu is a very successful Telugu film starring Tarun, Arthi Agrawal, Laya, Sharath Babu, Chanra Mohan and Radha Kumari.  This film gave a good boost to the career of Tarun, when he was facing a rough patch.",,2002,150,0.823,False,2002-01-14,Nuvvu Leka Nenu Lenu,en,,6.0,1
Tara,951173,https://www.youtube.com/watch?v=osRc0ThGrZM,Volker Sattel,[],,Documentary,0,0,"The Tara is a river on the outskirts of Taranto whose waters are believed to have healing properties; bathing there is a tradition for the inhabitants of the city. Starting from this bucolic place, Volker Sattel and Francesca Bertin take us on a journey through a territory where myths clash with reality and where so-called “progress” has taken a heavy toll on nature and society.",,2022,86,0.6,False,2022-04-15,Tara,it,,0.0,0
Akasa Veedhilo,757875,,Singeetam Srinivasa Rao,"['Nagarjuna Akkineni', 'Raveena Tandon', 'Rajendra Prasad', 'Kasturi Shankar', 'Rahul Dev', 'Kota Srinivasa Rao', 'Sudhakar', 'Mallikarjuna Rao', 'Giri Babu', 'Chalapathi Rao', 'Amanchi Venkata Subrahmanyam', 'M. S. Narayana', 'Kaushal Manda', 'Shankar Melkote', 'Ironleg Sastri', 'Rajitha', 'Jenny']",,"Drama, Family",0,0,"Suri and Padma give away one of their twin sons to Chandu and Indu, a couple who are unable to conceive a child. Complications arise in their lives when one of the boys is diagnosed with bone cancer.",,2001,140,1.4,False,2001-08-23,ఆకాశ వీధిలో,te,,7.0,1
Cheppalani Undhi,1048687,,Arun Bharathi,"['Yash Puri', 'Stefy Patel', 'Satya', 'Sunil Varma', 'Tanikella Bharani', 'Ali Basha', 'Murali Sharma', 'Rajiv Kanakala', 'Prudhviraj', 'Raghu Babu']",,"Comedy, Romance, Action",0,0,"Chandrashekhar forgets his mother tongue following a brutal assault.  struggles of losing what he loves the most, his mother tongue. Will he be able to express to his loved ones or Will anyone understand what he wants to express?",,2022,0,1.291,False,2022-12-09,చెప్పాలని ఉంది,te,,0.0,0
Chandu,755499,,P.A. Arun Prasad,"['Sudeep', 'Sonia Agarwal', 'Sadhu Kokila']",,,0,0,A 2002 Kannada film,,2002,132,0.6,False,2002-05-10,Chandu,kn,,0.0,0
Nuvvu Naaku Nachav,82255,,K. Vijaya Bhaskar,"['Venkatesh', 'Aarthi Agarwal', 'Sandeepa', 'Prakash Raj', 'Chandramohan', 'M. S. Narayana', 'Flora Saini', 'Brahmanandam', 'Suhasini Maniratnam', 'Sunil Varma', 'Shiju', 'Tanikella Bharani', 'Babloo Prithiveeraj', 'Sudha', 'Hema', 'Mallikarjuna Rao', 'Babu Mohan', 'Shankar Melkote', 'Kalpana Rai', 'Bandla Ganesh', 'Sudeepa Pinky']",,"Drama, Comedy, Romance, Family",0,0,"Venky and Nandini's relationship changes from mere friendship to something that is more romantic. However, love only blossoms between the two after Nandini's marriage is fixed elsewhere.",,2001,180,5.65,False,2001-09-06,నువ్వు నాకు నచ్చావ్,te,... the new love story,6.816,19
Itlu Sravani Subramanyam,307848,,Puri Jagannadh,"['Ravi Teja', 'Tanu Roy', 'Samrin', 'Ananth Babu', 'Annapoorna']",,"Drama, Romance",0,0,Two strangers meet at a suicide point and help each other die. But they are saved and go their separate ways. Both are set to get married but they flee from their respective homes at the last moment.,,2001,134,1.272,False,2001-09-14,Itlu Sravani Subramanyam,te,"With Regards, Sravani Subramanyam",5.6,5
Chiranjeevulu,1024824,,Radha Krishna,"['Ravi Teja', 'Brahmaji', 'Sivaji Sontineni', 'Sanghavi', 'Jayaprakash Reddy', 'Ahuti Prasad', 'Tanikella Bharani', 'Brahmanandam']",,Action,0,0,"While running away from the police, Charan, Giri, Chanti and Kiran reach a village where they face many problems. They get embroiled in a fight against Satyamurthy, a cruel village head.",,2001,151,0.6,False,2001-09-21,Chiranjeevulu,te,,0.0,0
Student No. 1,82572,,S. S. Rajamouli,"['N. T. Rama Rao Jr.', 'Gajala', 'Kota Srinivasa Rao', 'M. S. Narayana', 'Ali Basha', 'Rajiv Kanakala', 'Brahmanandam', 'Ajay', 'L. B. Sriram', 'Sameer Hasan', 'Chatrapathi Sekhar', 'Tanikella Bharani']",,"Action, Drama, Crime",0,0,Aditya joins law college as per his father's wishes though he wanted to be an engineer. He faces many problems while trying to reform unruly students along with dealing with his terrifying past.,,2001,152,2.051,False,2001-09-27,స్టూడెంట్ నెం.1,te,,5.0,6
Anandam,80834,,Sreenu Vaitla,"['Jai Akash', 'Rekha Vedavyas', 'Tanu Roy', 'Chandramohan', 'Tanikella Bharani', 'Dharmavarupu Subramanyam', 'Brahmanandam', 'Chitram Seenu', 'Siva Reddy', 'Sudha', 'M. S. Narayana', 'Jayaprakash Reddy', 'Banerjee', 'Shweta Menon', 'Jenny', 'Shankar Melkote']",,Romance,0,0,"Two neighbors study in the same college, but hate each other immensely. A series of events changes their feelings when they unknowingly write to each other under alias names.",,2001,150,0.946,False,2001-09-28,ఆనందం,te,,8.2,2
